accx,accy,accz
1.6124,-0.3985,-0.0765
1.6151,-0.3672,-0.1116
1.5912,-0.3327,-0.172
1.5518,-0.2905,-0.2421
1.4927,-0.2436,-0.3283
1.4424,-0.2089,-0.3919
1.3877,-0.1791,-0.4402
1.3351,-0.1554,-0.4781
1.2694,-0.1329,-0.5042
1.2203,-0.1256,-0.5133
1.168,-0.1197,-0.5091
1.1182,-0.1275,-0.4901
1.0718,-0.1385,-0.4529
1.019,-0.1581,-0.4109
0.9804,-0.1769,-0.366
0.9521,-0.1957,-0.3225
0.9289,-0.2162,-0.2783
0.911,-0.2299,-0.2377
0.9047,-0.2397,-0.2091
0.903,-0.2446,-0.191
0.912,-0.2443,-0.1788
0.933,-0.2287,-0.1757
0.9516,-0.216,-0.1779
0.9679,-0.1984,-0.1886
0.9819,-0.1864,-0.2011
0.9887,-0.1757,-0.2243
0.9885,-0.1654,-0.2455
0.9868,-0.1595,-0.2692
0.9897,-0.1529,-0.2956
0.9912,-0.1461,-0.3244
0.9987,-0.1341,-0.3596
1.008,-0.1266,-0.3833
1.0136,-0.1185,-0.4016
1.0168,-0.1131,-0.4112
1.0173,-0.1033,-0.4134
1.0148,-0.0958,-0.4087
1.0058,-0.0899,-0.3924
0.9943,-0.0848,-0.3733
0.9802,-0.0818,-0.3401
0.9567,-0.0806,-0.3064
0.942,-0.0794,-0.268
0.9264,-0.0794,-0.225
0.9091,-0.0801,-0.1783
0.8841,-0.0872,-0.1224
0.8607,-0.0933,-0.0826
0.8475,-0.1021,-0.0586
0.8272,-0.1082,-0.0288
0.8001,-0.1224,-0.0042
0.7757,-0.1336,0.0093
0.7556,-0.1446,0.0188
0.7371,-0.1559,0.0198
0.7251,-0.1598,0.022
0.7097,-0.1659,0.0164
0.7007,-0.1686,0.0078
0.696,-0.173,-0.0007
0.6907,-0.1749,-0.0103
